epoch,model_name,timestamp,learning_rate,training_time_seconds,train_segmentation_loss,train_segmentation_accuracy,train_segmentation_miou,val_segmentation_loss,val_segmentation_accuracy,val_segmentation_miou,train_background_precision,train_background_recall,train_background_f1,train_background_iou,train_face_precision,train_face_recall,train_face_f1,train_face_iou,val_background_precision,val_background_recall,val_background_f1,val_background_iou,val_face_precision,val_face_recall,val_face_f1,val_face_iou,train_race_loss,train_race_accuracy,train_race_weighted_f1,train_race_macro_f1,val_race_loss,val_race_accuracy,val_race_weighted_f1,val_race_macro_f1,train_white_precision,train_white_recall,train_white_f1,train_white_iou,train_white_support,val_white_precision,val_white_recall,val_white_f1,val_white_iou,val_white_support,train_black_precision,train_black_recall,train_black_f1,train_black_iou,train_black_support,val_black_precision,val_black_recall,val_black_f1,val_black_iou,val_black_support,train_asian_precision,train_asian_recall,train_asian_f1,train_asian_iou,train_asian_support,val_asian_precision,val_asian_recall,val_asian_f1,val_asian_iou,val_asian_support,train_indian_precision,train_indian_recall,train_indian_f1,train_indian_iou,train_indian_support,val_indian_precision,val_indian_recall,val_indian_f1,val_indian_iou,val_indian_support,train_others_precision,train_others_recall,train_others_f1,train_others_iou,train_others_support,val_others_precision,val_others_recall,val_others_f1,val_others_iou,val_others_support
1,UNet,2025-07-04 01:36:33,3.9999999999999996e-05,111.17971849441528,0.46231553201065506,0.8163284116265134,0.6629949908087217,0.33926194678049904,0.8782318668812041,0.7594204624287695,0.676053005474907,0.7807861637744358,0.7246548659069493,0.5682030099461517,0.8943830333812364,0.8322632545728167,0.8622056483477075,0.7577869716712917,0.7759698534126583,0.8527213525481947,0.8125371094165716,0.6842632303595572,0.9309321382991254,0.8896649642680104,0.9098308031979883,0.8345776944979818,1.5657417025676994,0.3245771670190275,0.2799535781361719,0.18579914959049013,1.5055343759032247,0.42733600506222313,0.25880757965628537,0.12435679489202012,0.4430367955245176,0.5914687227883165,0.5066041265671954,0.33922967189486997,8041,0.4265453005836887,0.9995039682043897,0.597922806718324,0.426455026446001,2016,0.3510466988162566,0.060270942768585266,0.1028786913588126,0.05422885572004406,3617,0.6470588197231834,0.012154696131253626,0.02386116774177664,0.012074643247851301,905,0.15624999951171875,0.0018241517693606659,0.0036062003869952305,0.0018063583814376316,2741,0.0,0.0,0.0,0.0,687,0.17550741940686496,0.324708109803575,0.22785646462930229,0.1285767837045036,3169,0.0,0.0,0.0,0.0,795,0.0796884361845603,0.09837278105781266,0.08805026501014508,0.04605263157735275,1352,0.0,0.0,0.0,0.0,338
2,UNet,2025-07-04 01:38:17,4.000142562380119e-05,103.83620285987854,0.3220237049945565,0.8808978856996048,0.762187554741987,0.3027512415240923,0.8832808685463658,0.766898189350817,0.7904339937365847,0.837227231174195,0.813157938784737,0.6851442576442535,0.925030257758028,0.9004778116465297,0.9125888737977781,0.8392308518397205,0.7905256154830452,0.8473892328315289,0.8179703049015629,0.6920049409856154,0.9293257617346997,0.8993664935221247,0.9141006679100299,0.8417914377160186,1.4756823750429375,0.43911205073995774,0.3005283493120915,0.16704483195962574,1.4285449074481866,0.4408352668213457,0.29074407352481185,0.15608796442537054,0.4388302376760637,0.9663102933743621,0.6035640367089784,0.4322175266879881,8044,0.43545573483568567,0.990575396776261,0.6049681490155996,0.43365906622293904,2016,0.4737327188503472,0.14234284131425248,0.2189096748495733,0.12290769966229298,3611,0.5999999996129033,0.10276243092787156,0.17547167311125314,0.09617373318550428,905,0.0,0.0,0.0,0.0,2740,0.0,0.0,0.0,0.0,687,0.17213114739989252,0.006620428751367579,0.012750448239577033,0.006416131988804885,3172,0.0,0.0,0.0,0.0,795,0.0,0.0,0.0,0.0,1353,0.0,0.0,0.0,0.0,338
3,UNet,2025-07-04 01:40:03,4.000570248673628e-05,104.8393440246582,0.30095025169294937,0.8822321401842049,0.7650469720713798,0.2953824604193738,0.8844217985547864,0.7689371610804503,0.7892734614745003,0.8452026824676055,0.8162811167323015,0.6895904193566017,0.9283246075920248,0.8988330998793324,0.9133407977398085,0.840503524786158,0.7919435912131333,0.849786379505344,0.8198459529403007,0.6946940864308558,0.930400182772886,0.8999444224366865,0.9149188704590611,0.8431802357300446,1.4138078024221021,0.4537526427061311,0.324808481630809,0.1901779888733612,1.376679302921428,0.4657245306897279,0.332380338998086,0.19641023233005397,0.4511229314394141,0.9487880671106428,0.6114960508463801,0.44039926147911146,8045,0.4514950924343416,0.9811507936021254,0.6184148387906674,0.4476125820220047,2016,0.4764764764526288,0.2635658914655713,0.3393938935204259,0.2043795620394079,3612,0.6388888887114197,0.2541436463807576,0.3636363228596024,0.22222222220075147,905,0.0,0.0,0.0,0.0,2739,0.0,0.0,0.0,0.0,687,0.0,0.0,0.0,0.0,3173,0.0,0.0,0.0,0.0,795,0.0,0.0,0.0,0.0,1351,0.0,0.0,0.0,0.0,338
4,UNet,2025-07-04 01:41:47,4.001283056340047e-05,102.01700234413147,0.2917573122784149,0.8827514285517042,0.7658166376151283,0.29040689479447296,0.8830316781343928,0.7671548996061232,0.7908957359549005,0.8445427114397039,0.8168392879983739,0.6903875053836953,0.9281104154215122,0.8998832630221916,0.9137788529952738,0.8412457698465613,0.7861370082028745,0.8545034542357434,0.8188957464435991,0.693330693287531,0.932147973925637,0.8958172283529484,0.9136215149992161,0.8409791059247153,1.3606018853742023,0.487262156448203,0.36542898380412175,0.22760168435439326,1.2943786706282756,0.5275258384307108,0.4028463899086159,0.2558980723455148,0.47978593074679354,0.9245775347797642,0.6317442348421509,0.4617150657702797,8048,0.5538364382521681,0.8700396824965257,0.6768280442783917,0.5115193933942398,2016,0.5214076246181406,0.4919756502354185,0.5062641869298153,0.33892489515175517,3614,0.4745870393599373,0.825414364549678,0.6026623174491825,0.43129330251551423,905,0.0,0.0,0.0,0.0,2739,0.0,0.0,0.0,0.0,687,0.0,0.0,0.0,0.0,3169,0.0,0.0,0.0,0.0,795,0.0,0.0,0.0,0.0,1350,0.0,0.0,0.0,0.0,338
5,UNet,2025-07-04 01:43:28,4.002280981145207e-05,101.65970706939697,0.2860569645499074,0.8831110625640031,0.7660841249871635,0.2893275905512878,0.8854814974775397,0.7694755872469505,0.7934468291581724,0.8414046089351939,0.8167222569668885,0.6902203191210721,0.9269232514338627,0.9018076372586135,0.9141929266406842,0.841947930853255,0.8014702764474306,0.837383634403781,0.8190334081186001,0.6935280797821162,0.9256263093843213,0.9070376113779175,0.9162376378659042,0.8454230947117849,1.2811673131099968,0.5264799154334038,0.40061144067345983,0.2582965488574337,1.2058181878862138,0.5513604724741615,0.42018802309185405,0.2704356962374314,0.5078214938680312,0.9323635459289772,0.6575185865179574,0.48977859055261064,8043,0.5536672629530809,0.9211309523352613,0.6916200648101736,0.5286080273120237,2016,0.5928244642284415,0.6812396236668169,0.6339641577692113,0.4640904806698569,3614,0.5457822638395254,0.8364640883053631,0.6605584163769835,0.49315960908839346,905,0.0,0.0,0.0,0.0,2738,0.0,0.0,0.0,0.0,687,0.0,0.0,0.0,0.0,3173,0.0,0.0,0.0,0.0,795,0.0,0.0,0.0,0.0,1352,0.0,0.0,0.0,0.0,338
6,UNet,2025-07-04 01:45:19,4.003564017161353e-05,109.11655855178833,0.2811418147974236,0.8838372349487047,0.7667406194963987,0.2818535913447493,0.8869317422258127,0.7711203959563788,0.7982285815023704,0.8360700440145272,0.8167111616136914,0.6902044704422111,0.924910177056062,0.9052524586422237,0.9149756963921105,0.8432767685505863,0.8093588671551317,0.8301924855771213,0.819643261000032,0.6944030720754196,0.9230088355618367,0.9123606864819508,0.9176538226718155,0.8478377198373379,1.2021031241084255,0.5513742071881607,0.42065447791103666,0.27330936676107564,1.142031427879068,0.5623286226534486,0.4303937167834968,0.2830721995960222,0.5355980183967757,0.9414106232001317,0.6827551524691937,0.5183206629647399,8039,0.5282661617384835,0.9687499999519469,0.6837037876674689,0.519414893603207,2016,0.5980761187662469,0.791366906452923,0.6812767494268729,0.5166184971004946,3614,0.6829501915054645,0.7878453037803486,0.7316572103126421,0.5768608413772766,905,0.0,0.0,0.0,0.0,2742,0.0,0.0,0.0,0.0,687,0.4999999937500001,0.0012606366214541244,0.0025149319093119163,0.0012590494176500143,3173,0.0,0.0,0.0,0.0,795,0.0,0.0,0.0,0.0,1352,0.0,0.0,0.0,0.0,338
7,UNet,2025-07-04 01:47:03,4.005132156767108e-05,102.75850296020508,0.2779260523790537,0.8843594791017173,0.7672593761667941,0.2839668330211374,0.8866051732425171,0.7700894198550208,0.8013962669059211,0.8327950947540111,0.8167939873526399,0.690322786654913,0.9237007064722671,0.9074761496411732,0.9155165018124618,0.8441959656786752,0.811694694246568,0.8249750654065079,0.8182809496083938,0.6924497273308209,0.920979297993896,0.9142260598953881,0.917590203571611,0.8477291123792207,1.1365485537883848,0.561892177589852,0.4334887726154348,0.28527131969344316,1.1411203679795054,0.5513604724741615,0.42983429626489067,0.2719296450590215,0.5468603222736697,0.940591598298029,0.6916152150917357,0.5286023608260906,8046,0.6286843996898388,0.86755952376649,0.7290537236491859,0.5736306985708879,2016,0.6067325135938978,0.8342572061853033,0.7025323354056601,0.5414642921291336,3608,0.4469419759306355,0.9447513811110773,0.6068132991507279,0.4355578196415915,905,0.0,0.0,0.0,0.0,2742,0.0,0.0,0.0,0.0,687,0.4416666662986111,0.016713970355827376,0.03220904796981986,0.016368128473861394,3171,0.21739130387523628,0.012578616350619043,0.0237812024951938,0.01203369434271556,795,0.0,0.0,0.0,0.0,1353,0.0,0.0,0.0,0.0,338
8,UNet,2025-07-04 01:48:46,4.00698539064758e-05,102.96575593948364,0.2744639113891956,0.8847199171844546,0.7672876284791336,0.27511399334378694,0.8858976977657502,0.7693563817650382,0.8056509546512757,0.827103882808971,0.8162364326606708,0.6895266416730648,0.9215513958242977,0.9105501091063017,0.9160176725533353,0.8450486152852024,0.8073541864908685,0.8291491866596837,0.8181065033567582,0.69219992349166,0.9224917080446645,0.9113307896102533,0.9168772353185434,0.8465128400384162,1.0903721867605698,0.5730443974630021,0.4550538120739017,0.30679778713259526,1.1232547300874218,0.5709765872178865,0.4810718051170965,0.3302167298111366,0.5616438356122795,0.9429388363880788,0.7039769358952278,0.5431824692026411,8044,0.6496742046512198,0.8407738094821045,0.73297292376325,0.5784982934956144,2016,0.6193285859487421,0.842746400862604,0.7139673488287468,0.555170527073588,3612,0.5148215365689763,0.9403314916088031,0.6653635195087146,0.4985354422672211,905,0.0,0.0,0.0,0.0,2740,0.0,0.0,0.0,0.0,687,0.4259999999148,0.06717123935455152,0.11604465093900179,0.06159629843662243,3171,0.33611691015947454,0.20251572324496658,0.25274720578371823,0.1446540880373177,795,0.0,0.0,0.0,0.0,1353,0.0,0.0,0.0,0.0,338
9,UNet,2025-07-04 01:50:32,4.009123707794367e-05,106.15191698074341,0.2714062035083771,0.8850584905192918,0.7674653297473337,0.26491647523129896,0.8867619966459888,0.7707125356012428,0.8088084732933781,0.8233177608573398,0.8159985746947144,0.6891872270652016,0.9201411156060797,0.9127403273388038,0.9164257300630589,0.8457434324294657,0.80976883887241,0.8287967993699534,0.8191722873528169,0.6937272586458292,0.922454885458881,0.9127403731244608,0.9175718676557286,0.8476978125566564,1.0421401075152463,0.584830866807611,0.4821616369994587,0.3351566884888638,0.9554428940859305,0.6072558531955283,0.5062530023504637,0.3592644391471446,0.5793803336620329,0.9366144668041684,0.7159074243888388,0.5575201597946473,8046,0.5846895720137225,0.9623015872538541,0.7274090268176013,0.5715969357521627,2016,0.6387889053432397,0.8352713178063325,0.7239351638283965,0.567318540794146,3612,0.6912028724693713,0.8508287291877538,0.7627537889941575,0.6164931945062855,905,0.42857142244897967,0.0010960906101170592,0.002186588412220997,0.0010944910616163994,2737,0.0,0.0,0.0,0.0,687,0.4302620456102906,0.1604665825926713,0.23375426581486247,0.13234529380831137,3172,0.5469255661660435,0.21257861632546182,0.30615937992396436,0.1807486630822729,795,0.0,0.0,0.0,0.0,1353,0.0,0.0,0.0,0.0,338
10,UNet,2025-07-04 01:52:19,4.011547095505671e-05,106.94204306602478,0.2685915141604667,0.8855592336513527,0.7678503825967775,0.2640173788551941,0.8874793335295659,0.7711989301531255,0.8126907223646666,0.8190899777298155,0.815877752262264,0.6890148701035196,0.9186031318270644,0.9153601745985037,0.9169787359877513,0.8466858950900354,0.8158729688435562,0.8219009324556215,0.8188758074385384,0.6933021076527319,0.9199158113300464,0.9168697345290204,0.91839019716288,0.8490957526535189,0.9925760952539222,0.6120507399577167,0.5319421336749202,0.39000267058213406,0.9597201222886619,0.6133727061801307,0.5365321928074809,0.4005672796869746,0.6133859562521511,0.9272840273346515,0.7383579468225137,0.5852357417385641,8045,0.5713453698144629,0.9732142856660112,0.7199999533583534,0.5624999999838733,2016,0.6740380362522327,0.843620260148253,0.7493545910483972,0.5991743660192811,3613,0.8206388205380051,0.7381215468797656,0.7771959942614503,0.6355851569328653,905,0.7400881054008422,0.061246810059743105,0.11313129900584018,0.05995717344539768,2743,0.5595238088577098,0.06841339154753809,0.12191956550709296,0.06491712706285675,687,0.44997511197361995,0.28526349005095414,0.34916951603391916,0.21151146466514947,3169,0.5647921759010288,0.2905660376992999,0.3837208853079765,0.23741007191804625,795,0.0,0.0,0.0,0.0,1350,0.0,0.0,0.0,0.0,338
11,UNet,2025-07-04 01:54:10,4.014255539386302e-05,109.66835355758667,0.26614152328219526,0.8860736564652361,0.7684989070374505,0.26401660019173145,0.888408671348715,0.771686425941694,0.815138529229103,0.8173126209711572,0.8162240773769921,0.6895090077889912,0.9179986381032096,0.9169009438641057,0.9174494126461892,0.8474888062859098,0.8249433957457734,0.8116527271722831,0.8182440452245205,0.6923968747796467,0.9161931596864114,0.9228085338262006,0.9194888981341421,0.8509759771037414,0.9475980636685394,0.6526955602536998,0.6023341777166248,0.47270792326231514,0.8735515756009626,0.6728538283062645,0.623707047329779,0.4895236985722621,0.6593831489914631,0.9118378512694375,0.7653289707474189,0.6198647506287416,8042,0.7204217102412955,0.9151785713831756,0.8062048884058398,0.6753294289650319,2016,0.7082654248961987,0.8417266186817453,0.7692501716181604,0.6250256831595433,3614,0.6071689831304192,0.9171270717218645,0.7306337548200491,0.5755894590446886,905,0.7107039536440979,0.26917457997555977,0.39046353629009667,0.24259381171025038,2738,0.8659420286717601,0.34788937403960857,0.49636548340736336,0.3301104971919737,687,0.5014187271787022,0.38960629920032736,0.43849693765589975,0.28081725311507794,3175,0.5139664803512167,0.34716981127708557,0.414414366228058,0.261363636338886,795,0.0,0.0,0.0,0.0,1351,0.0,0.0,0.0,0.0,338
12,UNet,2025-07-04 01:56:05,4.017249023347848e-05,113.2966742515564,0.264916060968887,0.8863823670917536,0.7687109471861502,0.26269034436296695,0.887502139642052,0.7717453505226638,0.8176899439722384,0.814527423573265,0.8161055699851552,0.6893398885588087,0.9170027124564692,0.9185925464925239,0.9177968909860887,0.8480820058134917,0.8126845743043438,0.8271327875677456,0.8198449802946323,0.694692689802195,0.9219035064455916,0.9145579909053435,0.9182160083060582,0.8487980112431326,0.8847799231839735,0.6911205073995772,0.6558427986223434,0.532124946455227,0.8468957865597754,0.7241088377979329,0.7017505391143843,0.5792992851756178,0.7197280271900837,0.8949396991061179,0.797827483277758,0.6636548036081167,8043,0.863588110357559,0.8070436507536188,0.8343589243734677,0.715794104675944,2016,0.7268796540781437,0.8370677731442029,0.7780920047409202,0.6367845117711115,3615,0.6863905324863575,0.8972375689616312,0.7777777285896175,0.6363636363137646,905,0.7283887467658113,0.5195184239139177,0.6064735459234709,0.43520782394757923,2741,0.7366906473760158,0.7452692866455213,0.7409550873763598,0.5885057470587924,687,0.509817922152452,0.45033112581361306,0.47823169833398643,0.3142605633733658,3171,0.49233912150231474,0.6062893080998378,0.5434046855386442,0.3730650154510011,795,0.0,0.0,0.0,0.0,1350,0.0,0.0,0.0,0.0,338
13,UNet,2025-07-04 01:57:48,4.020527529608733e-05,101.20780515670776,0.2643266070720761,0.8862307300527302,0.768262853837767,0.255844847647054,0.8860791296276003,0.7701884492308506,0.8186115747517967,0.8124710923086518,0.8155297250963465,0.6885185950212308,0.9162152211164641,0.9192961164346876,0.9177530331431035,0.8480071126543033,0.8044686778498775,0.8347902120447139,0.8193489647524375,0.6939807148440656,0.92468537315002,0.9090653847040131,0.9168088029761223,0.8463961836176356,0.830127498438192,0.7228329809725158,0.6919624863161351,0.5704852934774208,0.9728615015676016,0.6363636363636364,0.6311464118886705,0.5145988790873796,0.7561486132835568,0.8976270344030609,0.8208361239535165,0.6961171596425848,8049,0.8533579789985608,0.6870039682198906,0.7611980818960997,0.6144631765477169,2016,0.7627380339484627,0.8208252561389968,0.7907162365607908,0.6538716081920611,3611,0.9294990721837665,0.5535911601598242,0.6939057702905741,0.5312831388620061,905,0.7522821576451336,0.6616788320926394,0.7040776200808708,0.5433023673795834,2740,0.3863773357211346,0.933042212382381,0.5464620216226668,0.37595307915683557,687,0.5454545454367724,0.5284090908924114,0.5367964867919258,0.3668639053174038,3168,0.5326086955942817,0.6163522011803331,0.5714285216275574,0.3999999999673469,795,0.0,0.0,0.0,0.0,1352,0.0,0.0,0.0,0.0,338
14,UNet,2025-07-04 01:59:37,4.024091038694268e-05,109.14154314994812,0.2623800881380259,0.8864425739828679,0.7686112550930143,0.25599798739924506,0.8881762330981152,0.772212555693377,0.819213823588724,0.8124602858936025,0.8158230282159706,0.6889368161181825,0.9162260636120707,0.9196125913584654,0.9179161539619912,0.8482856940678462,0.818433669451704,0.8207443275671765,0.8195873199063842,0.6943227724030806,0.9195608522500331,0.9183973228358314,0.9189786692536447,0.8501023389836734,0.7906946047793987,0.7366279069767442,0.7068167522661892,0.5877354392627534,0.8332206628991944,0.7074456865640161,0.7015701326281673,0.5826196006766147,0.7643745350115381,0.8941937088040011,0.8242034799782934,0.7009746588625635,8043,0.8960138647662614,0.7693452380570761,0.8278622400769432,0.7062841529733023,2016,0.7774596564087075,0.8265080243268814,0.8012338556046649,0.6683821883940841,3614,0.9222042137889459,0.628729281698483,0.7477003459101842,0.5970619096960061,905,0.7739095637945614,0.7053245805723806,0.7380270441453444,0.5848200786034224,2742,0.8070739548541682,0.730713245890726,0.7669976581802808,0.6220570011620747,687,0.5753943217484103,0.5750315258330696,0.5752128165854646,0.40371845948641616,3172,0.4133258046068139,0.920754716865314,0.5705377592156653,0.39912758994552194,795,0.0,0.0,0.0,0.0,1349,0.0,0.0,0.0,0.0,338
15,UNet,2025-07-04 02:01:32,4.02793952943688e-05,113.91327261924744,0.26154623388551,0.8865548518949029,0.7686209743134399,0.2590889318083389,0.8872250386165481,0.7720836042584691,0.820615995604155,0.8107572280667652,0.815656772425539,0.6886997264533735,0.915607056550108,0.9205389267747879,0.9180663181851212,0.8485422221735063,0.8070290351686861,0.8353298583811591,0.8209355595269033,0.69626020099913,0.9250210555155924,0.9104830036184279,0.91769440547983,0.8479070075178082,0.7544710081677104,0.7491014799154334,0.7195019008496444,0.6004737139902886,0.6865822855391801,0.7728327357097659,0.7403106284474885,0.6226587419955487,0.7771575783514688,0.9003855241773363,0.8342454996062748,0.7156271621951603,8041,0.7809483843566535,0.9231150793192899,0.8461013369883377,0.7332545310979806,2016,0.7874868004015976,0.8256296706109707,0.8061072328057963,0.6751923947334724,3613,0.7476808904686751,0.8906077347082202,0.812909683026759,0.6847918436121672,905,0.7853260869260356,0.7380518058833254,0.7609553760116315,0.6141469338004206,2741,0.8639344260878796,0.7671033477777143,0.8126445144302551,0.6844155843266994,687,0.5947530864013966,0.6075031525659678,0.6010604615277405,0.42965440355786727,3172,0.7014925372087325,0.591194968479095,0.6416381755323921,0.4723618089977526,795,0.0,0.0,0.0,0.0,1353,0.0,0.0,0.0,0.0,338
16,UNet,2025-07-04 02:03:15,4.032072978976155e-05,102.999276638031,0.25999369905438535,0.8866648571183767,0.7684895385442303,0.2538965690855084,0.8885467728842313,0.7715702166252716,0.8228663673646441,0.8077453401028714,0.8152356934032687,0.6880995428894803,0.9145121540944723,0.9220462682770592,0.9182637075871424,0.8488795341989802,0.8275663028501148,0.8082773012167108,0.8178080291933032,0.6917726849490622,0.9149635549888753,0.9245212998883691,0.919717546986133,0.851367748301481,0.7193497758965159,0.7613636363636364,0.7326978378258371,0.6138537598059495,0.7454861460595009,0.7420375448217675,0.7264521195538252,0.6125378741088827,0.792807654230806,0.896307347993332,0.8413865047997598,0.7262012692583237,8043,0.8994082839704491,0.7539682539308548,0.8202913696626524,0.6953339432435803,2016,0.8065974993134718,0.8394241417264833,0.8226834393477231,0.6987785203803001,3612,0.8929471031620974,0.7834254142780746,0.8346085434053437,0.7161616160892766,905,0.7921732522495375,0.7609489050817172,0.7762471577351695,0.6343170063695066,2740,0.7144592951744279,0.8558951963819658,0.7788078973223136,0.6377440346379888,687,0.605064027921855,0.6548031495856755,0.628951697147095,0.45873786406754774,3175,0.4888423988501504,0.8817610061783949,0.6289815601541039,0.4587696334778292,795,0.0,0.0,0.0,0.0,1350,0.0,0.0,0.0,0.0,338
17,UNet,2025-07-04 02:04:58,4.0364913627589905e-05,103.3932466506958,0.2587575976585233,0.886717301544125,0.7685567791941528,0.25378901105192586,0.8891502916247149,0.7711248997346005,0.8231000256631259,0.8075945386077659,0.815273515046011,0.6881534344002692,0.9144657393047672,0.922188547212525,0.9183108567357574,0.8489601239880364,0.8388595448098278,0.7944159198352395,0.8160329969149915,0.6892363378269528,0.9099999928521028,0.931607581368401,0.9206769761589333,0.8530134616422482,0.6919375463973644,0.772093023255814,0.7428575987408348,0.6251111798845106,0.627840162568192,0.7926597764184771,0.7644258200739896,0.6468651667869474,0.7935970279633566,0.9029090004860404,0.8447312830658714,0.7311990335172536,8044,0.7997432605562798,0.927083333287347,0.8587180756631823,0.7524154589069076,2016,0.8119363395010096,0.8465154867022535,0.8288653710661787,0.7077456647235204,3616,0.8725146197809924,0.8243093921741095,0.8477272226712969,0.7357001971661046,905,0.809052871783604,0.7762773722344425,0.7923262677419061,0.6560764959698928,2740,0.8998272882729141,0.7583697233248371,0.8230647211659198,0.6993288589665331,687,0.6402493321270333,0.6802270576890499,0.6596329775485967,0.4921286789757671,3171,0.641237113335955,0.7823899370085045,0.7048158144343382,0.5441819772052334,795,0.0,0.0,0.0,0.0,1349,0.0,0.0,0.0,0.0,338
